DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
14-Dec-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,219.827,106.607,189.125,18.426,20.64937,%,30.70,46.26,4.40,236.18,35841.54,273.35,,production,OP
15-Dec-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,218.935,106.550,187.630,16.292,20.03711,%,31.30,40.98,5.11,234.69,35529.85,240.02,,production,OP
16-Dec-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,218.318,106.511,186.595,14.755,19.17622,%,31.72,39.65,5.57,231.34,35235.31,237.81,,production,OP
17-Dec-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,218.471,106.484,186.607,13.566,18.61237,%,31.86,43.51,5.73,210.03,31798.20,201.59,,production,OP
18-Dec-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,218.480,106.472,186.644,12.888,18.57915,%,31.84,41.07,5.74,206.85,31467.93,201.78,,production,OP
19-Dec-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,218.800,106.456,186.921,12.087,18.59179,%,31.88,41.38,5.82,205.29,31179.68,198.56,,production,OP
20-Dec-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,218.812,106.448,187.128,11.627,18.58338,%,31.68,40.44,5.65,202.27,30878.87,197.41,,production,OP
21-Dec-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,218.497,106.444,186.950,11.473,18.59907,%,31.55,39.31,5.54,201.25,30612.65,196.16,,production,OP
22-Dec-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,218.378,106.438,187.056,11.336,18.58790,%,31.32,39.93,5.29,199.05,30329.82,195.23,,production,OP
23-Dec-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,218.082,106.435,187.001,11.139,18.18929,%,31.08,38.55,5.40,199.05,30478.01,197.47,,production,OP
24-Dec-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,217.089,106.443,186.322,17.238,18.66688,%,30.77,38.62,5.18,196.87,30264.95,194.79,,production,OP
25-Dec-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,215.880,106.450,185.674,20.760,19.17349,%,30.21,41.68,4.61,196.45,29987.81,193.20,,production,OP
26-Dec-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,214.395,106.461,184.637,21.159,19.54367,%,29.76,42.51,4.18,194.64,29919.47,193.67,,production,OP
27-Dec-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,213.963,106.456,184.510,20.647,19.92366,%,29.45,38.79,3.83,190.35,29763.39,189.80,,production,OP
28-Dec-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,211.763,106.477,182.856,21.473,20.63686,%,28.91,37.34,3.34,192.70,29705.89,192.41,,production,OP
29-Dec-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,210.576,106.482,182.271,21.344,22.27389,%,28.31,36.69,2.73,191.39,29601.73,190.73,,production,OP
30-Dec-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,209.966,106.482,182.098,20.959,23.20447,%,27.87,37.93,2.29,191.50,29548.88,189.69,,production,OP
31-Dec-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,208.456,106.494,181.167,21.505,25.66760,%,27.29,40.33,1.70,190.56,29471.23,190.40,,production,OP
01-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,208.562,106.486,181.508,21.040,26.40640,%,27.05,41.94,1.47,190.03,29243.88,189.87,,production,OP
02-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,209.462,106.469,182.408,19.704,27.12134,%,27.05,32.95,1.40,186.17,28901.78,188.07,,production,OP
03-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,21.17,213.699,106.202,179.029,17.076,19.62655,%,34.67,24.81,1.31,133.75,20680.61,140.90,,production,OP
04-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,9.66,234.449,104.917,174.614,4.337,2.78137,%,59.84,7.04,9.73,19.15,3106.64,23.82,,production,OP
05-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,253.989,103.417,173.847,2.002,1.22673,%,80.14,3.87,65.68,0.00,0.00,0.00,,production,OP
06-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,262.816,103.309,172.697,1.609,1.24148,%,90.12,2.71,74.49,0.00,0.00,0.00,,production,OP
07-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,266.189,103.110,172.826,1.423,1.20511,%,93.36,3.07,77.80,0.00,0.00,0.00,,production,OP
08-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,269.027,102.952,173.608,1.291,1.17542,%,95.42,4.30,79.86,0.00,0.00,0.00,,production,OP
09-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,271.582,102.823,175.021,1.202,1.13015,%,96.56,4.53,80.97,0.00,0.00,0.00,,production,OP
10-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,273.890,102.715,175.668,1.159,1.09106,%,98.22,5.48,82.61,0.00,0.00,0.00,,production,OP
11-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,275.996,102.624,176.109,1.139,1.06786,%,99.89,7.39,84.28,0.00,0.00,0.00,,production,OP
12-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,277.934,102.544,176.875,1.093,1.06113,%,101.06,8.47,85.46,0.00,0.00,0.00,,production,OP
13-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,279.691,102.472,176.491,1.062,1.01632,%,103.20,11.46,90.11,0.00,0.00,0.00,,production,OP
14-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,281.158,102.409,176.950,1.029,1.02860,%,104.21,10.11,89.08,0.00,0.00,0.00,,production,OP
15-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,282.456,102.350,177.398,0.998,0.98055,%,105.06,9.22,89.57,0.00,0.00,0.00,,production,OP
16-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,283.625,102.298,177.829,0.962,0.99932,%,105.80,8.43,90.33,0.00,0.00,0.00,,production,OP
17-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,284.703,102.249,178.107,0.953,0.96613,%,106.60,10.07,91.13,0.00,0.00,0.00,,production,OP
18-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,285.695,102.209,178.472,6.715,0.92246,%,107.22,7.99,91.75,0.00,0.00,0.00,,production,OP
19-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,286.615,102.166,178.752,14.606,0.91618,%,107.86,9.02,92.40,0.00,0.00,0.00,,production,OP
20-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,9.08,264.004,104.685,199.704,19.825,3.04135,%,64.30,18.99,39.80,93.34,15140.13,123.32,,production,OP
21-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,232.582,106.659,198.745,20.182,18.87420,%,33.84,45.26,6.96,273.19,42431.34,341.04,,production,OP
22-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,233.326,106.619,203.032,17.253,19.77215,%,30.29,39.28,3.17,194.57,30672.73,308.62,,production,OP
23-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,228.311,106.676,198.930,20.672,20.78007,%,29.38,44.24,2.99,200.79,31217.99,318.45,,production,OP
24-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,222.709,106.680,194.649,23.215,23.49728,%,28.06,46.45,2.17,203.46,31488.05,318.13,,production,OP
25-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,22.50,222.199,106.569,193.956,20.019,17.91389,%,28.24,43.42,4.92,216.42,28755.88,295.28,,production,OP
26-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,223.247,106.322,189.765,16.578,11.38109,%,33.48,38.99,8.84,191.44,30390.50,308.25,,production,OP
27-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,211.929,106.589,184.789,23.023,13.04444,%,27.14,49.18,11.37,205.72,31746.36,258.37,,production,OP
28-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,217.117,106.470,187.887,17.015,12.34673,%,29.23,40.82,13.45,196.22,30679.05,209.90,,production,OP
29-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,214.829,106.482,185.859,17.935,12.81049,%,28.97,39.72,13.19,197.19,30639.92,209.76,,production,OP
30-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,212.546,106.492,184.318,18.450,13.02906,%,28.23,39.90,12.45,196.18,30444.82,208.78,,production,OP
31-Jan-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,213.291,106.474,184.953,17.619,12.98147,%,28.34,44.31,12.57,193.31,30028.34,206.35,,production,OP
01-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,212.547,106.476,184.427,17.442,12.90218,%,28.12,41.12,12.35,191.42,29908.32,206.50,,production,OP
02-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,212.001,106.473,184.137,17.093,12.86404,%,27.86,39.35,12.07,191.51,29735.20,205.22,,production,OP
03-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,211.462,106.473,183.877,17.258,12.92334,%,27.58,41.75,11.82,188.24,29521.02,202.68,,production,OP
04-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,22.75,213.493,106.406,185.757,15.592,11.31025,%,27.74,42.15,11.94,164.61,25930.01,182.72,,production,OP
05-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,211.482,106.469,184.251,16.662,11.90900,%,27.23,42.14,11.41,192.71,30387.71,211.11,,production,OP
06-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,209.560,106.483,182.681,18.754,11.97357,%,26.88,41.32,10.77,189.42,29356.16,206.02,,production,OP
07-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,207.997,106.494,181.978,24.918,12.42848,%,26.02,39.96,10.04,185.20,29374.95,204.49,,production,OP
08-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,207.458,106.494,181.722,24.878,12.33945,%,25.74,42.71,9.73,184.82,29363.22,203.06,,production,OP
09-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,207.327,106.491,181.822,24.621,12.32933,%,25.51,44.62,9.51,185.72,29658.84,204.35,,production,OP
10-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,206.977,106.491,181.688,24.602,12.33886,%,25.29,46.48,9.31,183.41,28444.47,200.79,,production,OP
11-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,206.622,106.492,181.522,24.429,12.35450,%,25.10,45.33,9.10,185.90,28947.16,196.84,,production,OP
12-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,205.896,106.498,181.020,24.472,12.48728,%,24.88,42.02,8.64,175.68,27231.56,197.57,,production,OP
13-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,206.152,106.492,181.522,24.237,12.56479,%,24.63,46.23,8.42,170.59,26532.13,197.26,,production,OP
14-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,206.103,106.491,181.592,24.019,12.58940,%,24.51,45.71,8.31,173.80,27253.96,193.17,,production,OP
15-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,205.899,106.492,181.451,23.849,12.57159,%,24.45,44.96,8.25,173.22,27034.65,192.48,,production,OP
16-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,205.376,106.497,180.914,23.688,12.56763,%,24.46,40.73,8.28,171.35,26866.73,191.74,,production,OP
17-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,205.185,106.498,180.979,23.404,12.82169,%,24.21,40.09,8.03,170.87,26654.52,189.70,,production,OP
18-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,205.557,106.492,181.552,23.599,13.04115,%,24.01,44.89,7.84,167.79,26382.06,188.77,,production,OP
19-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,204.415,106.502,180.752,23.725,14.03378,%,23.66,41.10,7.50,162.29,25519.91,192.58,,production,OP
20-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,193.187,106.608,173.411,19.440,22.68240,%,19.78,47.51,3.62,168.55,26189.88,197.14,,production,OP
21-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,204.679,106.466,182.828,10.979,13.77462,%,21.85,40.09,5.75,159.68,25382.73,197.57,,production,OP
22-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,205.140,106.486,182.639,15.225,14.09268,%,22.50,41.98,6.30,162.76,26113.48,203.45,,production,OP
23-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,204.288,106.514,181.502,16.291,14.55132,%,22.79,41.64,6.61,162.65,26015.73,205.48,,production,OP
24-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,204.301,106.525,181.525,16.855,14.71305,%,22.78,42.95,6.59,162.13,25814.92,208.82,,production,OP
25-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,204.940,106.525,182.150,16.981,14.69715,%,22.79,43.67,6.57,165.56,26223.75,213.06,,production,OP
26-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,204.023,106.546,181.338,18.245,14.81834,%,22.69,47.33,7.05,179.97,29080.18,219.74,,production,OP
27-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,203.856,106.554,181.322,18.687,15.02188,%,22.53,47.73,6.77,178.87,28968.81,220.24,,production,OP
28-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,203.822,106.562,181.276,19.059,14.91477,%,22.55,48.29,7.27,180.97,29036.87,220.84,,production,OP
29-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,203.006,106.578,180.444,19.529,15.27975,%,22.56,44.76,6.89,179.64,28865.92,237.63,,production,OP
01-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,201.287,106.597,180.192,20.231,18.27107,%,21.09,41.12,5.46,182.78,28788.32,227.92,,production,OP
02-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,201.315,106.601,180.616,20.910,19.86501,%,20.70,48.08,4.93,180.29,28449.25,227.65,,production,OP
03-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,200.844,106.606,179.552,20.691,18.77676,%,21.29,48.57,5.52,178.30,28320.38,226.39,,production,OP
04-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,201.307,106.602,179.773,20.048,18.30675,%,21.53,44.12,5.83,176.92,28059.28,224.44,,production,OP
05-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,202.251,106.593,180.616,19.524,17.75457,%,21.63,46.81,5.85,174.40,27763.35,224.73,,production,OP
06-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,202.465,106.593,180.583,19.442,17.56481,%,21.88,47.15,6.09,174.11,27608.22,224.21,,production,OP
07-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,202.525,106.595,180.693,19.423,17.51963,%,21.83,47.52,6.04,172.30,27420.37,222.68,,production,OP
08-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,201.758,106.604,179.881,19.835,17.08137,%,21.88,45.96,6.10,170.30,27218.49,221.04,,production,OP
09-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,201.986,106.603,180.237,19.588,16.80704,%,21.75,44.09,5.97,168.07,26911.78,219.75,,production,OP
10-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,202.111,106.602,180.449,19.541,16.80701,%,21.66,43.66,5.90,167.99,26642.75,218.91,,production,OP
11-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,201.847,106.605,180.072,19.547,16.80862,%,21.77,42.79,6.01,165.85,26477.40,217.56,,production,OP
12-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,202.058,106.604,180.462,19.305,16.76870,%,21.60,41.70,5.83,165.42,26425.78,230.40,,production,OP
13-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,202.326,106.603,180.771,19.399,16.72131,%,21.56,44.80,5.79,159.53,25923.85,217.21,,production,OP
14-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,203.311,106.592,181.876,19.083,16.61511,%,21.43,47.69,5.66,164.10,26248.43,221.89,,production,OP
15-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,202.923,106.599,181.229,19.405,16.59709,%,21.69,48.08,5.93,162.72,26094.60,221.16,,production,OP
16-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,11.17,208.731,106.309,182.144,14.902,6.90833,%,26.59,41.60,10.16,54.18,8754.39,72.50,,production,OP
17-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,214.317,106.455,194.270,20.852,13.83220,%,20.05,42.60,5.42,156.06,25089.32,206.24,,production,OP
18-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,208.161,106.577,185.719,22.462,13.85642,%,22.44,47.02,6.63,153.81,25124.11,218.06,,production,OP
19-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,206.923,106.586,184.346,22.900,13.90381,%,22.58,46.29,6.70,152.37,25037.16,220.39,,production,OP
20-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,206.677,106.579,184.082,22.645,13.88684,%,22.60,45.84,6.72,153.38,24908.80,219.77,,production,OP
21-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,206.002,106.583,183.236,22.889,13.87573,%,22.77,46.43,6.83,151.71,24790.11,217.22,,production,OP
22-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,205.764,106.583,182.986,22.932,13.87267,%,22.78,47.43,6.82,146.92,23738.98,215.56,,production,OP
23-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,205.812,106.580,182.910,22.912,13.94295,%,22.90,47.90,6.55,145.88,23420.70,216.00,,production,OP
24-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,11.49,206.101,106.578,183.030,22.597,7.23937,%,23.07,45.21,6.41,70.16,11378.09,103.36,,production,OP
25-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,251.716,104.107,232.332,2.845,1.15673,%,19.38,13.38,3.33,0.00,0.00,0.00,,production,OP
26-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,260.958,103.695,207.967,1.956,1.13089,%,52.99,9.09,36.96,0.00,0.00,0.00,,production,OP
27-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,264.947,103.414,169.114,1.640,1.06421,%,95.83,9.23,79.82,0.00,0.00,0.00,,production,OP
28-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,267.950,103.223,170.461,1.459,1.12784,%,97.49,7.71,81.50,0.00,0.00,0.00,,production,OP
29-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,270.612,103.069,171.607,1.355,1.09543,%,99.01,10.97,83.04,0.00,0.00,0.00,,production,OP
30-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,272.964,102.944,172.528,1.274,1.11240,%,100.44,11.77,84.49,0.00,0.00,0.00,,production,OP
31-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,275.037,102.838,221.084,1.198,1.18556,%,53.95,11.94,38.50,0.00,0.00,0.00,,production,OP
01-Apr-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,276.896,102.747,221.797,1.155,1.16191,%,55.10,8.73,39.70,0.00,0.00,0.00,,production,OP
02-Apr-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,278.534,102.667,210.314,1.138,1.07895,%,68.22,9.58,52.80,0.00,0.00,0.00,,production,OP
03-Apr-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,279.988,102.598,212.305,1.093,1.05755,%,67.68,8.72,52.24,0.00,0.00,0.00,,production,OP
04-Apr-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,281.410,102.534,213.929,1.066,0.99889,%,67.48,9.18,51.87,0.00,0.00,0.00,,production,OP
05-Apr-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,282.700,102.476,215.405,1.046,0.98600,%,67.30,9.38,51.30,0.00,0.00,0.00,,production,OP
06-Apr-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.51,257.815,103.309,187.442,1.243,1.10443,%,70.37,9.24,54.25,0.17,28.86,0.29,,production,OP
07-Apr-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,234.982,106.501,200.830,15.058,15.82933,%,34.15,43.18,11.36,262.93,42371.22,291.51,,production,OP
